fid,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,x,y
1167,0.4651,0,0.0341,0.4598,0.0055,0.028,0.0016,0,0.006,0,0.257959184,0.263673469,0.111020408,0,0.000816327,0.212244898,0.154285714,0,0,0,0,0,0,0,0,0,0,0.243195721,0,0,0,46.79084944,0,3.429667611,0.000446603,0,0.00100359,0,10.01094092,0,9.927419356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,32.78522327
1168,0.6526,0,0.0428,0.2806,0.0062,0.0109,0.001,0.0001,0.006,0,0.25210084,0.158823529,0.057142857,0,0.001680672,0.279831933,0.250420168,0,0,0,0,0,0,0,0,0,0,0.07374488,0,0,0,65.65043566,0,4.301875291,0.000380611,0,0.000616024,0.000269495,9.169741698,0,12.50359712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,32.75522327
1169,0.6522,0,0.0149,0.2669,0.0359,0.0162,0.0049,0,0.0089,0,0.065306122,0.331428571,0.111020408,0,0.00244898,0.413061224,0.076734694,0,0,0,0,0,0,0,0,0,0,0.508465048,0,0,0,65.80442718,0.004495513,1.501501502,0.00046293,0.020586909,0.001014909,0.002921506,9.249077492,1.6,10.29268293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,32.72522327
1170,0.6355,0,0.0125,0.3193,0.0048,0.0178,0.0041,0.0001,0.006,0,0.210084034,0.266386555,0.057142857,0,0.001680672,0.386554622,0.078151261,0,0,0,0,0,0,0,0,0,0,0.469444915,0,0,0,63.93560185,0,1.253182258,0.000379617,0,0.000910043,0.022418321,9.224299066,0,9.240000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,32.69522327
1171,0.6096,0,0.0236,0.3447,0.0031,0.0131,0,0,0.006,0,0.172268908,0.275630252,0.08487395,0,0,0.368067227,0.099159664,0,0,0,0,0,0,0,0,0,0,0,0.35434696,0,0.184798415,61.32704651,0,2.371902901,0.000366957,0,0.000916996,0,10.23854962,0,11.2038835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,32.66522327
1172,0.4581,0,0.0286,0.4326,0.0086,0.0655,0.0007,0,0.006,0,0.36,0.241632653,0.111020408,0,0.000816327,0.216326531,0.070204082,0,0,0,0,0,0,0,0,0,0,0.150834795,0,0,0,46.08268493,0,2.873892933,0.000446074,0,0.000712452,0,10.05066079,0,13.85964912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,32.63522327
1173,0.4234,0,0.0518,0.4453,0.0047,0.0689,0,0,0.006,1,0.357983193,0.530252101,0.057142857,0,0.002521008,0.014285714,0.037815126,0,0,0,0,0,0,0,0,0,0,0.080605816,0,0,0,42.5929578,0,5.213525046,0.000361264,0,0.000543183,0,18.0940367,0,18.4379085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,32.60522327
1174,0.3837,0,0.0194,0.523,0.0197,0.0424,0.0009,0.0049,0.006,2,0.260408163,0.596734694,0.111020408,0,0.013061224,0.005714286,0.013061224,0,0,0,0,0,0,0,0,0,0,0.246062939,0,0,0,38.60303345,0,1.953279071,0.000355789,0,0.000695045,0.000841115,18.72836539,0,17.40425532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,32.57522327
1175,0.5476,0,0.0187,0.321,0.006,0.0461,0.0535,0.0012,0.006,1,0.3,0.389915966,0.057142857,0,0.052941176,0.159663866,0.040336134,0,0,0,0,0,0,0,0,0,0,0.103190638,0,0,0,55.08354548,0.000896411,1.881566209,0.000377804,0,0.000627404,0.000305879,12.04637097,1,16.47826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,32.54522327
1176,0.0658,0,0.0024,0.8983,0.0031,0.0187,0.0056,0.0001,0.006,0,0.870588235,0.044537815,0.08487395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.622682778,0,0.242927319,0.000629608,0,0.001752431,0.005410578,15.04069768,0,5.575757576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,32.51522327
1177,0.0718,0,0.0048,0.8628,0.0071,0.0364,0.0108,0.0003,0.006,0,0.779591837,0.102040816,0.111020408,0,0.007346939,0,0,0,0,0,0,0,0,0,0,0,0,0.152222641,0,0,0,7.225967227,0.000896411,0.480476173,0.000674339,0,0.001009787,0.005690881,14.17777778,1,9.872340426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,32.48522327
1178,0.0693,0,0.0072,0.8261,0.028,0.0524,0.011,0.0001,0.006,0,0.751260504,0.181512605,0.057142857,0,0.010084034,0,0,0,0,0,0,0,0,0,0,0,0,0.539380341,0,0,0,6.968697336,0.001792822,0.728781957,0.000560801,0,0.000981347,0.002242457,15.18644068,1,10.9137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,32.45522327
1179,0.0142,0,0.0041,0.884,0.0204,0.0484,0.0223,0.0006,0.006,0,0.774693878,0.084897959,0.111020408,0,0.029387755,0,0,0,0,0,0,0,0,0,0,0,0,0.213242595,0,0,0,1.42977518,0,0.409659722,0.000834803,0,0.000955691,0.001449763,11.5,0,10.76744186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,32.42522327
1180,0.0968,0,0.0038,0.7747,0.0211,0.0704,0.0271,0.0001,0.006,0,0.631932773,0.278151261,0.057142857,0,0.024369748,0.008403361,0,0,0,0,0,0,0,0,0,0,0,0.092229854,0,0,0,9.742192262,0,0.380974578,0.000671441,0,0.000892202,0.002599929,11.33492823,0,11.0952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,32.39522327
1181,0.0712,0,0.0038,0.6101,0.1141,0.1703,0.0273,0.0001,0.003,0,0.31512605,0.354621849,0.08487395,0,0.023529412,0,0,0.213445378,0,0.008403361,0,0,0,0,0,0,0,0.699411851,0,0,0,7.143497436,0,0.384560221,0.000504896,0,0.000600722,0.001901274,15.64804469,0,9.785714287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,32.36522327
1182,0.0526,0,0.0058,0.3303,0.357,0.2357,0.0125,0.0002,0.006,16,0.022857143,0.001632653,0.111020408,0.004897959,0.008163265,0,0,0.540408163,0,0.310204082,0.000816327,0,0,0,0,0,0,1.06368619,0,25,0,5.288823551,0,0.583563412,0.000529194,0,0.000809303,0.001637353,17.61688312,0,10.82692308,2,10.5776471,0,1.167126824,0.001058388,0.001058388,0.001618606,35.23376624,0,21.65384616,0.749897,-0.186949,18,3,4,17,1,1,1,1,118.3300664,32.33522327
1183,0.0686,0.0001,0.0285,0.1657,0.5407,0.1447,0.045,0.0007,0.006,2209,0.037815126,0,0.057142857,0.031092437,0.021008403,0,0,0.392436975,0,0.188235294,0.106722689,0,0.021008403,0.144537815,0,0,0,1.575102752,0,15022,0,6.905052171,0.007171286,2.864032414,0.000432235,0.004138389,0.00064804,0.000431489,23.96590909,1.833333334,14.16666667,11,75.95557388,0.078884146,31.50435655,0.004754585,0.004754585,0.00712844,263.625,20.16666667,155.8333334,1.515157,0.779834,20,0,18,2,1,0,1,1,118.3300664,32.30522327
1184,0.0534,0.0003,0.0087,0.1338,0.6722,0.1243,0.0014,0,0.006,1379,0,0,0.111020408,0.075102041,0.001632653,0,0,0.684081633,0,0.024489796,0.063673469,0,0.024489796,0.015510204,0,0,0,1.2862112,16.067142,11322,0.157381613,5.368604109,0.028685145,0.879378967,0.000505236,0.004066169,0.000822088,0.010144601,20.27741936,2.5,11.74603175,21,112.7406863,0.602388045,18.46695831,0.010609956,0.010609956,0.017263848,425.8258066,52.5,246.6666668,1.156142,0.88355,18,0,18,0,1,0,1,0,118.3300664,32.27522327
1185,0.0269,0,0.012,0.2007,0.4139,0.3351,0.0055,0,0.006,24,0.229411765,0.035294118,0.08487395,0,0.003361345,0,0,0.470588235,0,0.022689076,0.001680672,0,0.15210084,0,0,0,0,1.25414491,0,170,0,2.706264118,0,1.206568898,0.000605892,0,0.001664069,0.016195436,16.45454546,0,6.702702703,0,0,0,0,0,0,0,0,0,0,-0.743798,1.166156,0,2,2,0,0,1,1,0,118.3300664,32.24522327
1186,0.0296,0,0.0016,0.5706,0.0865,0.3021,0.0036,0.0001,0.006,1,0.594957983,0.302521008,0.057142857,0,0.002521008,0,0,0.034453782,0.008403361,0,0,0,0,0,0,0,0,1.252176714,0,0,0,2.974290939,0,0.16314676,0.000595098,0,0.001490342,0.005399615,14.74137931,0,8.666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,32.21522327
1187,0.1738,0.0001,0.0054,0.6636,0.069,0.0775,0.0044,0.0001,0.006,5,0.462040816,0.306122449,0.111020408,0,0.005714286,0,0,0.012244898,0,0.102857143,0,0,0,0,0,0,0,1.121112299,0,7,0,17.48897415,0.01165334,0.541432106,0.000387789,0.004488034,0.000931425,0.008389957,22.60714286,2,12.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,32.18522327
1188,0.1346,0.0001,0.0078,0.66,0.0487,0.0907,0.0512,0.0009,0.006,0,0.423529412,0.46302521,0.057142857,0,0.038655462,0,0,0.017647059,0,0,0,0,0,0,0,0,0,0.424898974,0,0,0,13.54476675,0.005378465,0.782566603,0.000440989,0.007497526,0.000698149,0.006339176,18.78861789,1.8,13.08333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,32.15522327
1189,0.0781,0,0.0056,0.65,0.1092,0.1452,0.0057,0.0002,0.006,5,0.45877551,0.355102041,0.111020408,0,0.00244898,0,0,0.072653061,0,0,0,0,0,0,0,0,0,1.064940515,0,181,0,7.853454767,0.001792822,0.568324429,0.00043825,0,0.000820386,0.000359326,19.92021277,1,12.1372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,32.12522327
1190,0.0743,0.0003,0.004,0.7974,0.0164,0.0773,0.0233,0.0009,0.006,0,0.665546218,0.234453782,0.08487395,0,0.01512605,0,0,0,0,0,0,0,0,0,0,0,0,0.635757235,0,0,0,7.474273011,0.030477966,0.404281258,0.000598699,0.001529758,0.000752063,0.000992175,11.03825137,2.916666667,10.06976744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,32.09522327
1191,0.0197,0.0004,0.0031,0.9147,0.0234,0.0257,0.0058,0.0013,0.006,1,0.85210084,0.090756303,0.057142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894187528,0.3435349,0,0.219163662,1.982860626,0.039442074,0.31374377,0.000603023,0.001137389,0.001300161,0.007785641,9.905263159,3.357142858,8.684210528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,32.06522327
1192,0.0649,0.0001,0.0032,0.7032,0.0139,0.0855,0.1215,0.0017,0.006,0,0.650612245,0.233469388,0.111020408,0,0.004897959,0,0,0,0,0,0,0,0,0,0,0,0,0.333830239,0.5733696,0,0.212129057,6.524077593,0.010756929,0.322707878,0.000432423,0.006184136,0.001162417,0.000604381,15.3625731,2.142857143,7.868421054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,32.03522327
1193,0.0261,0.0002,0.0032,0.9265,0.0143,0.0165,0.0034,0.0007,0.0089,0,0.861344538,0.080672269,0.057142857,0,0,0.000840336,0,0,0,0,0,0,0,0,0,0,0,0.210274783,0.6565252,0,0.236614575,2.635270001,0.024275773,0.326374278,0.00074849,0.000696399,0.001002628,0.014338134,6.779816515,3.363636364,9.35897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,32.00522327
1194,0.0756,0,0.0068,0.6643,0.1049,0.1077,0.034,0.0006,0.006,1,0.368979592,0.394285714,0.111020408,0,0.013061224,0.007346939,0.003265306,0.10122449,0.000816327,0,0,0,0,0,0,0,0,0.643848476,0,0,0,7.608734627,0.004482054,0.68575424,0.000468225,0.001231068,0.000626633,0.000644865,13.37297297,1.6,12.39285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,31.97522327
1195,0.2045,0.0001,0.0064,0.6211,0.0437,0.1018,0.0163,0.0004,0.006,4,0.226890756,0.599159664,0.08487395,0,0.014285714,0.053781513,0,0,0.021008403,0,0,0,0,0,0,0,0,0.232214699,0,1,0,20.56904156,0.005378465,0.642726523,0.0004556,0,0.00080894,0.001471505,12.39273928,1,12.68518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,31.94522327
1196,0.3976,0,0.0106,0.4619,0.0393,0.0708,0.013,0.0007,0.006,1,0.129411765,0.611764706,0.057142857,0,0.007563025,0.177310924,0.014285714,0,0.002521008,0,0,0,0,0,0,0,0,0.341061625,0,0,0,40.00233067,0,1.070314461,0.000414974,0,0.00063724,0.000767051,10.10165485,0,13.61428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,31.91522327
1197,0.1822,0,0.0086,0.629,0.0935,0.0766,0.0035,0.0007,0.006,19,0.286530612,0.48244898,0.111020408,0,0.000816327,0.085714286,0,0.008979592,0,0.024489796,0,0,0,0,0,0,0,0.584594329,0,682,0,18.32622181,0,0.86055434,0.000520235,0,0.000683676,0.000955376,10.38111888,0,14.96774194,2,36.65244362,0,1.72110868,0.00104047,0.00104047,0.001367352,20.76223776,0,29.93548388,0,0,0,0,0,0,0,0,0,0,118.3300664,31.88522327
1198,0.0371,0,0.0064,0.7875,0.0965,0.0632,0.0024,0.0008,0.006,3,0.402521008,0.483193277,0.057142857,0,0.004201681,0,0,0.031932773,0,0.021008403,0,0,0,0,0,0,0,0.383478757,0,2,0,3.733550862,0.002689232,0.647208577,0.000520408,0.005057762,0.000529478,0.002779209,14.93846154,1.25,14.42592593,1,3.733550862,0.002689232,0.647208577,0.000520408,0.000520408,0.000529478,14.93846154,1.25,14.42592593,0,0,0,0,0,0,0,0,0,0,118.3300664,31.85522327
1199,0.0262,0,0.0038,0.8574,0.0557,0.0477,0.0032,0.0001,0.006,0,0.386122449,0.50122449,0.111020408,0,0.001632653,0,0,0,0,0,0,0,0,0,0,0,0,0.406448554,0,0,0,2.631862024,0,0.378285345,0.000591619,0,0.000681233,0.003256416,12.71559633,0,11.54761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,31.82522327
1200,0.0088,0,0.0013,0.8885,0.0445,0.0497,0.0007,0.0005,0.006,0,0.847058824,0.068067227,0.08487395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386783662,1.0196786,0,0.229715922,0.88386102,0,0.129083151,0.000857015,0,0.000953441,0.000179663,8.746031747,0,7.166666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,31.79522327
1201,0.0167,0,0.0036,0.8229,0.0476,0.0798,0.0206,0.0028,0.006,0,0.861344538,0.056302521,0.057142857,0,0.014285714,0,0,0.01092437,0,0,0,0,0,0,0,0,0,0.465730934,0,0,0,1.684355839,0,0.363046362,0.000633626,0,0.000691307,0.000948285,11.44827586,0,9.219512196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,31.76522327
1202,0.0412,0,0.0249,0.6097,0.2183,0.0997,0,0.0002,0.006,4,0.532244898,0.125714286,0.111020408,0,0.001632653,0,0,0.206530612,0.000816327,0.00244898,0.017959184,0,0.001632653,0,0,0,0,0.332028373,0,10,0,4.145003406,0.001792822,2.505468106,0.000569175,0,0.000598251,0,16.69117647,1,8.679245284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,31.73522327
1203,0.0308,0.0001,0.007,0.6932,0.112,0.1284,0.0222,0.0005,0.006,2,0.580672269,0.278991597,0.057142857,0,0,0,0,0.01512605,0,0.035294118,0.025210084,0,0.007563025,0,0,0,0,1.112875924,0,15,0,3.096202804,0.006274875,0.703682455,0.000637956,0.024789108,0.000596296,0,15.02542373,1.333333333,13.03508772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,31.70522327
1204,0.0353,0.0005,0.0017,0.5691,0.1421,0.245,0,0.0003,0.006,0,0.074285714,0.746938776,0.111020408,0,0,0,0,0.024489796,0,0.043265306,0,0,0,0,0,0,0,1.350884873,3.9298398,0,0.22315261,3.549786654,0.051991825,0.170318047,0.000500726,0.004745126,0.00099213,0,19.12698413,2.625,8.42857143,0,0,0,0,0,0,0,0,0,0,1.572114,-0.360096,1,0,0,1,1,0,0,1,118.3300664,31.67522327
1205,0.061,0.0002,0.0044,0.4493,0.1897,0.291,0.0011,0.0002,0.003,0,0.105882353,0.338655462,0.08487395,0,0,0,0,0.25210084,0,0.218487395,0,0,0,0,0,0,0,0.573622071,4.14004,0,0.229715922,6.119796335,0.022410269,0.442826921,0.000395792,0.005646888,0.000929397,0.010311861,19.41566265,1.8,8.933333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,31.64522327
1206,0.0129,0.0003,0.0166,0.5331,0.2178,0.2038,0.0081,0.0014,0.006,2,0.572268908,0.048739496,0.057142857,0,0.000840336,0,0,0.299159664,0.000840336,0.021008403,0,0,0,0,0,0,0,1.335517236,0,17,0,1.30158844,0.025995912,1.666427624,0.000828002,0.004557596,0.0007375,0.000295274,11.01298701,2.727272728,11.01149425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,31.61522327
1207,0.0186,0.0014,0.0113,0.8843,0.0399,0.0372,0,0.0014,0.006,0,0.840816327,0.044897959,0.111020408,0,0,0,0,0,0.003265306,0,0,0,0,0,0,0,0,0.507218099,1.8532827,0,0.22315261,1.869016458,0.137150848,1.134856036,0.00059707,0.001241918,0.001105902,0,11.30434783,3,6.111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,31.58522327
1208,0.0141,0,0.0001,0.852,0.0428,0.0431,0.0407,0.0012,0.006,2,0.802521008,0.121848739,0.057142857,0,0.018487395,0,0,0,0,0,0,0,0,0,0,0,0,0.578797192,0,0,0,1.420811072,0,0.014342572,0.000877565,0,0.006548813,0.000227397,11.8625,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,31.55522327
1209,0.0064,0,0.0002,0.9031,0.046,0.0372,0.0009,0.0002,0.006,1,0.817647059,0.096638655,0.08487395,0,0.000840336,0,0,0,0,0,0,0,0,0,0,0,0,0.035088176,1.7103214,1,0.229715922,0.641830112,0,0.025099502,0.001034464,0,0.004712828,0.00040592,10.12962963,0,2.818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,31.52522327
1210,0.0866,0,0.0015,0.528,0.0506,0.0745,0.2528,0.0001,0.006,3,0.235102041,0.450612245,0.111020408,0,0.20244898,0,0,0,0.000816327,0,0,0,0,0,0,0,0,0.556614163,0,1,0,8.71669834,0,0.149700599,0.000514166,0,0.002692385,0.000381716,12.2979798,0,4.500000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,31.49522327
1211,0.0185,0,0.0002,0.4196,0.0173,0.0549,0.4834,0.0002,0.006,0,0.254621849,0.191596639,0.057142857,0,0.440336134,0,0,0.056302521,0,0,0,0,0,0,0,0,0,5.299008152,0,0,0,1.85915594,0,0.022410269,0.001097052,0,0.004972322,0.001491613,8.663043479,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,31.46522327
1212,0.0561,0,0.0003,0.0745,0.0099,0.0275,0.8258,0,0.006,0,0.071020408,0.048979592,0.111020408,0,0.680816327,0.005714286,0,0.027755102,0.04,0.014693878,0,0,0,0,0,0,0,5.562962819,0,0,0,5.640216573,0,0.034063609,0.002015015,0,0.000795195,0.000194547,5.408805032,0,3,0,0,0,0,0,0,0,0,0,0,0.470282,0.17419,1,0,1,0,1,0,1,0,118.3300664,31.43522327
1213,0.0087,0,0.0013,0.0951,0.0258,0.0301,0.8331,0,0.006,0,0.083193277,0.035294118,0.057142857,0,0.766386555,0,0,0.043697479,0.014285714,0,0,0,0,0,0,0,0,5.078949455,0,0,0,0.877586145,0,0.129083151,0.001136814,0,0.000785209,0.000329382,6.873015874,0,4.250000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,31.40522327
1214,0.0501,0,0.0038,0.2146,0.1136,0.0766,0.5352,0.0002,0.006,3,0.219327731,0.051260504,0.08487395,0,0.48487395,0,0,0.112605042,0,0.047058824,0,0,0,0,0,0,0,5.830984351,0,2366,0,5.035139302,0,0.380078167,0.000458515,0,0.000800567,0.002629779,15.02,0,8.92857143,0,0,0,0,0,0,0,0,0,0,-1.06543,0.611091,0,5,3,2,0,1,1,1,118.3300664,31.37522327
1215,0.0864,0.0002,0.0017,0.3127,0.1434,0.1616,0.2874,0.0006,0.006,7,0.190204082,0.309387755,0.111020408,0,0.232653061,0,0.000816327,0.050612245,0,0.086530612,0.006530612,0,0.012244898,0,0,0,0,5.681284858,0,90,0,8.696080892,0.024203091,0.1748001,0.000472438,0.004546029,0.001498957,0.001061777,18.62436548,2.454545455,5.964285715,0,0,0,0,0,0,0,0,0,0,-2.147543,0.354665,0,3,3,0,0,1,1,0,118.3300664,31.34522327
1216,0.0872,0.0002,0.0044,0.3706,0.0742,0.198,0.2578,0.0017,0.006,1,0.065546218,0.631932773,0.057142857,0,0.22605042,0,0,0.019327731,0,0,0,0,0,0,0,0,0,5.40821088,0,7,0,8.770482986,0.025099502,0.439241278,0.00042414,0.003385896,0.001177349,0.001137943,18.40909091,2.454545455,8.333333334,0,0,0,0,0,0,0,0,0,0,-1.947466,0.72915,0,1,1,0,0,1,1,0,118.3300664,31.31522327
1217,0.0249,0,0.0015,0.2658,0.0365,0.0551,0.602,0.0053,0.0089,1,0.31755102,0.008163265,0.111020408,0,0.487346939,0,0,0.065306122,0,0.010612245,0,0,0,0,0,0,0,5.185252917,0,7,0,2.513891137,0,0.154645664,0.000507919,0,0.000804405,0.000393022,8.500000001,0,6.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,31.28522327
1218,0.0474,0.0001,0.007,0.4978,0.0822,0.1112,0.2454,0.003,0.006,3,0.591596639,0.110084034,0.057142857,0,0.178991597,0,0,0.051260504,0.000840336,0.010084034,0,0,0,0,0,0,0,0.66141085,0,9,0,4.764423249,0.012549751,0.704578866,0.000506939,0.001072672,0.000994201,0.000407453,17.28767123,1.75,10.78947369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,31.25522327
1219,0.0807,0.0006,0.0023,0.6446,0.0724,0.0968,0.0921,0.0045,0.006,6,0.720168067,0.12605042,0.08487395,0,0.068907563,0,0,0,0,0,0,0,0,0,0,0,0,1.049350896,0,5,0,8.120585177,0.061852343,0.23217039,0.000439927,0.002586511,0.001330563,0.001081766,22.11518325,4.647058824,9.666666668,1,8.120585177,0.061852343,0.23217039,0.000439927,0.000439927,0.001330563,22.11518325,4.647058824,9.666666668,0,0,0,0,0,0,0,0,0,0,118.3300664,31.22522327
1220,0.0534,0.0001,0.0057,0.673,0.0108,0.0873,0.1486,0.0152,0.006,2,0.742857143,0.053877551,0.111020408,0,0.092244898,0,0,0,0,0,0,0,0,0,0,0,0,0.998585288,0,1,0,5.373982574,0.010756929,0.56922084,0.00058209,0.005603517,0.000781842,0.001454768,15.4967742,2.714285715,12.47058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,31.19522327
1221,0.2891,0.0002,0.0203,0.453,0.0578,0.139,0.0265,0.0083,0.006,1,0.476470588,0.331932773,0.057142857,0,0.019327731,0.054621849,0.016806723,0.018487395,0,0.025210084,0,0,0,0,0,0,0,0.428424221,0,49,0,29.0858403,0.016135394,2.038438094,0.000525127,0.007197424,0.000640506,0.001285254,14.04155125,2.222222222,14.86458333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,31.16522327
1222,0.56,0,0.043,0.2192,0.0382,0.1138,0.0182,0.0016,0.006,1,0.133061224,0.514285714,0.111020408,0,0.01877551,0.081632653,0.14122449,0,0,0,0,0,0,0,0,0,0,0.25985486,0,17,0,56.34031339,0.000896411,4.329664025,0.00033458,0,0.0004335,0.00069793,13.00796813,1,17.09352518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,31.13522327
1223,0.4185,0,0.0035,0.4129,0.0257,0.0913,0.0389,0.0033,0.006,0,0.301680672,0.473109244,0.057142857,0,0.016806723,0.087394958,0.063865546,0,0,0,0,0,0,0,0,0,0,0.220939753,0,0,0,42.10351752,0.001792822,0.350496612,0.000426406,0.036082877,0.00107283,0.000574138,11.08525346,1.333333333,9.400000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,31.10522327
1224,0.3701,0.0011,0.004,0.4387,0.0191,0.1331,0.0254,0.0055,0.003,0,0.386554622,0.359663866,0.08487395,0,0.018487395,0.087394958,0.06302521,0,0,0,0,0,0,0,0,0,0,0.096198333,0,0,0,37.11768081,0.110258525,0.402488436,0.00042886,0.00049471,0.000974164,0.000729288,9.936117937,2.47826087,7.023255815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3300664,31.07522327
1225,0.0096,0,0.0017,0.8263,0.0329,0.0359,0.0885,0.0021,0.003,1,0.796712803,0.105536332,0.029411765,0,0.0683391,0,0,0,0,0,0,0,0,0,0,0,0,0.265292896,0,0,0,0.96453799,0.000896411,0.168525225,0.001015576,0,0.001512209,0.001004512,8.090909092,1,7.321428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3600664,33.08522327
1226,0.0156,0.0002,0.0067,0.7782,0.0685,0.0475,0.0745,0.0027,0.006,14,0.687716263,0.242214533,0,0,0.070069204,0,0,0,0,0,0,0,0,0,0,0,0,0.305199657,0,31,0,1.566029617,0.025099502,0.678582954,0.000531809,0.002806253,0.000771513,0.003148334,14.13095238,4,13.17857143,1,1.566029617,0.025099502,0.678582954,0.000531809,0.000531809,0.000771513,14.13095238,4,13.17857143,0,0,0,0,0,0,0,0,0,0,118.3600664,33.05522327
1227,0.0249,0.0001,0.0037,0.6708,0.0175,0.0521,0.1804,0.0445,0.006,0,0.717647059,0.139495798,0.057142857,0,0.085714286,0,0,0,0,0,0,0,0,0,0,0,0,0.045308004,0,0,0,2.50995016,0.013446162,0.371114059,0.000443113,0.001588021,0.000777033,0.000524351,16.66981132,2.5,11.51219512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3600664,33.02522327
